Name,Status,Tenant,Site,Location,Rack,Rack Position,Role,Manufacturer,Type,IP Address,ID,Tenant Group,Serial number,Asset tag,Region,Site Group,Parent Device,Position (Device Bay),Position,Rack face,Latitude,Longitude,Airflow,IPv4 Address,IPv6 Address,OOB IP,Cluster,Virtual Chassis,VC Position,VC Priority,Description,Config Template,Comments,Contacts,Tags,Created,Last updated,Platform,Server Group,Backup,DTAP state,Harddisk,open actions,CPU,Memory,Monitor hardware,HW buy date,HW warranty expiration,Warranty type,Console ports,Console server ports,Power ports,Power outlets,Interfaces,Front ports,Rear ports,Device bays,Module bays,Inventory items
vw638,active,1,7,14,0305,Front 9.0,1,,,1103,1362,,9TR3G33,,,,,,9.0,Front,,,,1103,,1102,,,,,Lama Gateway,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:51.348786Z,2025-07-22T10:02:52Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw639,active,1,7,14,0305,Front 8.0,1,,,1105,1363,,BTR3G33,,,,,,8.0,Front,,,,1105,,1104,,,,,Integration project with Botsquad,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:52.729369Z,2025-07-22T10:02:53Z,Ubuntu 20.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw640,active,1,7,14,0305,Front 7.0,1,,,1101,1361,,CTR3G33,,,,,,7.0,Front,,,,1101,,1100,,,,,DE VC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:49.585722Z,2025-07-22T10:02:50Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw641,active,1,7,14,0305,Front 20.0,1,,,1097,1359,,8TR3G33,,,,,,20.0,Front,,,,1097,,1096,,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:46.126626Z,2025-07-22T10:02:46Z,Debian 10.0 (buster),Voiceworks,,,,ESD-29984,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw642,active,1,7,14,0305,Front 27.0,1,,,1095,1358,,2TR3G33,,,,,,27.0,Front,,,,1095,,1094,,,,,GRID canary environment,,,T&P / Coligo Grid (responsible),,2025-07-22T10:02:44.771919Z,2025-07-22T10:02:45Z,Debian 12 (bookworm),Voiceworks,Yes,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw643,active,1,2,18,KT-16,Front 31.0,1,,,1087,1354,,DTR3G33,,,,,,31.0,Front,,,,1087,,1086,,,,,GRID canary environment,,,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:02:38.963500Z,2025-07-22T10:02:39Z,Debian 12 (bookworm),Voiceworks,Yes,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw644,active,1,7,14,0305,Front 28.0,1,,,1091,1356,,JSR3G33,,,,,,28.0,Front,,,,1091,,1090,,,,,Fax VC3 GW,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:42.063026Z,2025-07-22T10:02:42Z,Ubuntu 14.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,True,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw645,active,1,2,18,KT-16,Front 38.0,1,,,1053,1337,,FSR3G33,,,,,,38.0,Front,,,,1053,,1052,,,,,freeswitch gateways,,,T&P / Coligo Grid (responsible),,2025-07-22T10:02:14.052414Z,2025-07-22T10:02:14Z,Debian 12 (bookworm),Voiceworks,Yes,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB 2666MT/s DDR4 ECC UDIMM,,2020-03-25,2024-03-25,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw646,active,1,1,5,T30,Front 32.0,1,,,1141,1385,,CBC8G33,,,,,,32.0,Front,,,,1141,,1140,,,,,KPN SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:03:22.149776Z,2025-07-22T10:03:22Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw647,active,1,1,5,T30,Front 31.0,1,,,1143,1386,,DBC8G33,,,,,,31.0,Front,,,,1143,,1142,22,,,,Coligo Grid Production Hypervisor,,,T&P / Coligo Grid (responsible),,2025-07-22T10:03:23.484881Z,2025-07-22T10:22:01Z,Ubuntu 20.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw648,active,1,1,5,T30,Front 30.0,1,,,1145,1387,,FBC8G33,,,,,,30.0,Front,,,,1145,,1144,22,,,,coligo grid hypervisor,,,T&P / Coligo Grid (responsible),,2025-07-22T10:03:24.878252Z,2025-07-22T10:25:33Z,Ubuntu 20.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw649,active,1,1,5,T30,Front 29.0,1,,,1139,1384,,BBC8G33,,,,,,29.0,Front,,,,1139,,1138,22,,,,Operator - Billing,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:03:20.743063Z,2025-08-07T07:20:29Z,Ubuntu 22.04 LTS,Voiceworks,Yes,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw650,active,1,1,5,T30,Front 28.0,1,,,1137,1383,,9BC8G33,,,,,,28.0,Front,,,,1137,,1136,,,,,RTP-Engines for VC Proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:03:19.360963Z,2025-07-22T10:03:20Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw651,active,1,1,5,T30,Front 27.0,1,,,1135,1382,,8BC8G33,,,,,,27.0,Front,,,,1135,,1134,,,,,RTP-Engines for VC Proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:03:17.644687Z,2025-07-22T10:03:18Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw652,active,1,2,4,LI-15,Front 23.0,1,,,1119,1374,,JBC8G33,,,,,,23.0,Front,,,,1119,,1118,,,,,RTP-Engines for VC Proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:03:05.906136Z,2025-07-22T10:03:06Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw653,active,1,2,4,LI-15,Front 21.0,1,,,1129,1379,,5CC8G33,,,,,,21.0,Front,,,,1129,,1128,,,,,Tele2 SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:03:13.388382Z,2025-07-22T10:03:14Z,Ubuntu 16.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw654,active,1,2,4,LI-15,Front 25.0,1,,,1127,1378,,4CC8G33,,,,,,25.0,Front,,,,1127,,1126,,,,,Voice SIP-X Mobile,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:03:11.542802Z,2025-07-22T10:03:12Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw655,active,1,2,4,LI-15,Front 27.0,1,,,1133,1381,,7CC8G33,,,,,,27.0,Front,,,,1133,,1132,22,,,,Coligo Grid Production Hypervisor,,,T&P / Coligo Grid (responsible),,2025-07-22T10:03:16.254459Z,2025-07-22T10:25:29Z,Ubuntu 20.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw656,active,1,7,14,0305,Front 19.0,1,,,1123,1376,,2CC8G33,,,,,,19.0,Front,,,,1123,,1122,,,,,KPN Mobile SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:03:08.795271Z,2025-07-22T10:03:09Z,Ubuntu 16.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw657,active,1,7,14,0305,Front 18.0,1,,,1125,1377,,3CC8G33,,,,,,18.0,Front,,,,1125,,1124,,,,,KPN Mobile SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:03:10.170172Z,2025-07-22T10:03:10Z,Ubuntu 16.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw658,active,1,7,14,0305,Front 17.0,1,,,1121,1375,,1CC8G33,,,,,,17.0,Front,,,,1121,,1120,,,,,MVP proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:03:07.455345Z,2025-07-22T10:03:08Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw659,active,1,2,4,LI-15,Front 26.0,1,,,1117,1373,,HBC8G33,,,,,,26.0,Front,,,,1117,,1116,,,,,coligo grid hypervisor,,,T&P / Coligo Grid (responsible),,2025-07-22T10:03:04.534407Z,2025-07-22T10:03:05Z,Ubuntu 20.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw660,active,1,2,4,LI-13,Front 19.0,1,,,1115,1372,,GBC8G33,,,,,,19.0,Front,,,,1115,,1114,,,,,MVP proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:03:02.799846Z,2025-08-27T07:09:42Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw661,active,1,2,4,LI-15,Front 24.0,1,,,1131,1380,,6CC8G33,,,,,,24.0,Front,,,,1131,,1130,,,,,KPN SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:03:14.780819Z,2025-07-22T10:03:15Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw662,active,1,7,14,0305,Front 15.0,1,,,1113,1371,,H4C6G33,,,,,,15.0,Front,,,,1113,,1112,,,,,RTP-Engines for VC Proxy,,"NONE STANDARD RAID CONTROLLER:
PERC H730P RAID Controller, 2GB NV Cache, Adapter, Low Profile",GO / TO / Voice Operations (responsible),,2025-07-22T10:03:01.432533Z,2025-08-27T07:09:42Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw663,active,1,7,14,0305,Front 14.0,1,,,1107,1368,,D4C6G33,,,,,,14.0,Front,,,,1107,,1106,,,,,Hepic,,"NONE STANDARD RAID CONTROLLER:
PERC H730P RAID Controller, 2GB NV Cache, Adapter, Low Profile",GO / TO / Voice Operations (responsible),,2025-07-22T10:02:57.188382Z,2025-08-27T07:09:40Z,Debian 10.0 (buster),Voiceworks,No,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw664,active,1,7,14,0305,Front 13.0,1,,,1109,1369,,F4C6G33,,,,,,13.0,Front,,,,1109,,1108,22,,,,Coligo Grid Production Hypervisor,,"NONE STANDARD RAID CONTROLLER:
PERC H730P RAID Controller, 2GB NV Cache, Adapter, Low Profile",T&P / Coligo Grid (responsible),,2025-07-22T10:02:58.636438Z,2025-08-27T07:09:41Z,Ubuntu 20.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw665,active,1,2,4,LI-15,Front 22.0,1,,,1111,1370,,G4C6G33,,,,,,22.0,Front,,,,1111,,1110,,,,,Loopback SBC,,"NONE STANDARD RAID CONTROLLER:
PERC H730P RAID Controller, 2GB NV Cache, Adapter, Low Profile",GO / TO / Voice Operations (responsible),,2025-07-22T10:03:00.027518Z,2025-08-27T07:09:42Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 2666MT/s, Dual Rank",True,2020-03-26,2024-03-26,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw668,active,1,7,14,0305,Front 6.0,1,,,1179,1434,,8HNGV53,,,,,,6.0,Front,,,,1179,,1178,,,,,elasticsearch node part of the graylog cluster,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:04:05.035130Z,2025-07-22T10:04:05Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","4x 16GB RDIMM, 2666MT/s, Dual Rank (64GB total)",True,2020-08-05,2024-08-05,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw669,active,1,2,4,LI-15,Front 18.0,1,,,1181,1435,,6HNGV53,,,,,,18.0,Front,,,,1181,,1180,,,,,elasticsearch node part of the graylog cluster,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:04:06.474530Z,2025-07-22T10:04:07Z,Ubuntu 18.04 LTS,In transit,,Production,,,"Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","4x 16GB RDIMM, 2666MT/s, Dual Rank (64GB total)",True,2020-08-05,2024-08-05,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw670,active,1,7,14,0305,Front 5.0,1,,,1183,1436,,BHNGV53,,,,,,5.0,Front,,,,1183,,1182,,,,,graylog and mongodb node part of the graylog cluster,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:04:07.888915Z,2025-07-22T10:04:08Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","2x 8GB RDIMM, 2666MT/s, Single Rank",True,2020-08-05,2024-08-05,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw671,active,1,2,4,LI-15,Front 17.0,1,,,1185,1437,,9HNGV53,,,,,,17.0,Front,,,,1185,,1184,,,,,graylog and mongodb node part of the graylog cluster,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:04:09.794878Z,2025-07-22T10:04:10Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","2x 8GB RDIMM, 2666MT/s, Single Rank",True,2020-08-05,2024-08-05,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw672,active,1,1,5,T30,Front 15.0,1,,,1187,1438,,7HNGV53,,,,,,15.0,Front,,,,1187,,1186,,,,,elasticsearch node part of the graylog cluster,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:04:11.287583Z,2025-07-22T10:04:12Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","4x 16GB RDIMM, 2666MT/s, Dual Rank (64GB total)",True,2020-08-05,2024-08-05,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw673,active,1,1,5,T30,Front 14.0,1,,,1189,1439,,CHNGV53,,,,,,14.0,Front,,,,1189,,1188,,,,,graylog and mongodb node part of the graylog cluster,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:04:12.678069Z,2025-07-22T10:04:13Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","2x 8GB RDIMM, 2666MT/s, Single Rank",True,2020-08-05,2024-08-05,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw674,active,1,3,3,303,Front 23.0,1,,,1192,1441,,HP6MZ63,,,,,,23.0,Front,,,,1192,,1191,,,,,GenieATM - managed hardware only,,,GO / TO / Network Operations (responsible),,2025-07-22T10:04:14.693347Z,2025-07-22T10:04:15Z,VMware ESXi 7.0.0 (Build 16324942),Voiceworks appliance,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","2x 16GB RDIMM, 3200MT/s, Dual Rank",,2020-09-30,2024-09-30,Next Business Day,0,0,2,0,6,0,0,0,0,0
vw675,active,1,1,5,T30,Front 8.0,1,,,1206,1448,,5XHTL73,,,,,,8.0,Front,,,,1206,,1205,,,,,Carrier edge RTPengines MVNO,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:04:24.321552Z,2025-07-22T10:04:25Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",True,2020-11-04,2024-11-04,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw676,active,1,2,4,LI-15,Front 11.0,1,,,1208,1449,,BXHTL73,,,,,,11.0,Front,,,,1208,,1207,,,,,Carrier edge RTPengines MVNO,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:04:25.713913Z,2025-07-22T10:04:26Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",True,2020-11-04,2024-11-04,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw677,active,1,2,4,LI-15,Front 15.0,1,,,1210,1450,,7XHTL73,,,,,,15.0,Front,,,,1210,,1209,,,,,Carrier edge RTPengines MVNO,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:04:27.151140Z,2025-07-22T10:04:27Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",True,2020-11-04,2024-11-04,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw678,active,1,1,5,T30,Front 12.0,1,,,1216,1453,,CXHTL73,,,,,,12.0,Front,,,,1216,,1215,,,,,Carrier edge RTPengines MVNO,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:04:31.231556Z,2025-07-22T10:04:32Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",True,2020-11-04,2024-11-04,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw679,active,1,1,5,T30,Front 7.0,1,,,1214,1452,,DXHTL73,,,,,,7.0,Front,,,,1214,,1213,,,,,Carrier edge RTPengines MVNO,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:04:29.882585Z,2025-07-22T10:04:30Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",True,2020-11-04,2024-11-04,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw680,active,1,1,5,T30,Front 6.0,1,,,1212,1451,,9XHTL73,,,,,,6.0,Front,,,,1212,,1211,,,,,Carrier edge RTPengines MVNO,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:04:28.550326Z,2025-07-22T10:04:29Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",True,2020-11-04,2024-11-04,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw681,active,1,1,2,U27,Front 15.0,1,,,1224,1457,,8XHTL73,,,,,,15.0,Front,,,,1224,,1223,,,,,Loopback SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:04:37.011451Z,2025-07-22T10:04:37Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",True,2020-11-04,2024-11-04,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw682,active,1,1,5,T30,Front 11.0,1,,,1220,1455,,4XHTL73,,,,,,11.0,Front,,,,1220,,1219,,,,,Carrier edge RTPengines MVNO,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:04:34.338424Z,2025-07-22T10:04:35Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",True,2020-11-04,2024-11-04,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw683,active,1,1,2,S27,Front 12.0,1,,,1218,1454,,FXHTL73,,,,,,12.0,Front,,,,1218,,1217,,,,,Tele2 SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:04:32.970503Z,2025-07-22T10:04:33Z,Debian 10.0 (buster),Voiceworks,No,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",True,2020-11-04,2024-11-04,Next Business Day,0,0,2,0,4,0,0,0,0,0
vw684,active,1,7,14,0309,Front 17.0,1,,,1228,1459,,H56KF73,,,,,,17.0,Front,,,,1228,,1227,,,,,Tele2 SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:04:40.082101Z,2025-07-22T10:04:40Z,Debian 10.0 (buster),Voiceworks,No,Production,,,"2x Intel Xeon Silver 4110 2.1G, 8C/16T, 9.6GT/s , 11M Cache, Turbo, HT (85W) DDR4-2400","32GB (2x 16GB RDIMM, 3200MT/s, Dual Rank)",True,2020-11-04,2024-11-04,Next Business Day,0,0,2,0,4,0,0,0,0,0
